step	loss
0	2.2239797115325928
1	2.104285717010498
2	1.9559804201126099
3	1.8041764497756958
4	1.685926079750061
5	1.6247392892837524
6	1.4765872955322266
7	1.4288557767868042
8	1.2834300994873047
9	1.259346604347229
10	1.139343023300171
11	1.1327824592590332
12	1.0494229793548584
13	1.0435174703598022
14	0.9731049537658691
15	0.9626465439796448
16	0.9085749387741089
17	0.8964387774467468
18	0.852712094783783
19	0.8441545367240906
20	0.8103428483009338
21	0.8033801317214966
22	0.7754711508750916
23	0.770816445350647
24	0.7346062064170837
25	0.7336931824684143
26	0.6990624070167542
27	0.7020966410636902
28	0.6690720319747925
29	0.6715306639671326
30	0.6434995532035828
31	0.6462036371231079
32	0.6257001757621765
33	0.6245834231376648
34	0.6059944033622742
35	0.603761613368988
36	0.5861393809318542
37	0.5850961208343506
38	0.5682684183120728
39	0.5679656863212585
40	0.5530732274055481
41	0.5530916452407837
42	0.5378481149673462
43	0.5389387607574463
44	0.5236893892288208
45	0.5256868004798889
46	0.5108011364936829
47	0.5134142637252808
48	0.4991353154182434
49	0.5017069578170776
50	0.4883345365524292
51	0.49111518263816833
52	0.4783130884170532
53	0.480904221534729
54	0.469178706407547
55	0.4709489047527313
56	0.4602382183074951
57	0.46142837405204773
58	0.4517304301261902
59	0.45236068964004517
60	0.44364941120147705
61	0.44319948554039
62	0.4359995126724243
63	0.43471717834472656
64	0.4282730519771576
65	0.4266335070133209
66	0.42072153091430664
67	0.41925767064094543
68	0.4144859313964844
69	0.41111838817596436
70	0.408145546913147
71	0.40395107865333557
72	0.40237998962402344
73	0.39792025089263916
74	0.39875152707099915
75	0.3947604298591614
76	0.39344310760498047
77	0.3884121775627136
78	0.386866956949234
79	0.3823973536491394
80	0.3810833692550659
81	0.3780657947063446
82	0.3789512515068054
83	0.3800486922264099
84	0.374642550945282
85	0.37312474846839905
86	0.36933934688568115
87	0.36722591519355774
88	0.3645212948322296
89	0.3621751070022583
90	0.3604755997657776
91	0.35737425088882446
92	0.3561165928840637
93	0.3526705205440521
94	0.3516941964626312
95	0.3481936752796173
96	0.3475724756717682
97	0.3439309000968933
98	0.34364956617355347
99	0.33988457918167114
100	0.3398665487766266
101	0.3362184762954712
102	0.3361082077026367
103	0.33238837122917175
104	0.33245617151260376
105	0.3288228213787079
106	0.3290598392486572
107	0.3254077732563019
108	0.3258642256259918
109	0.32219141721725464
110	0.32272517681121826
111	0.3190702795982361
112	0.31965628266334534
113	0.31601306796073914
114	0.3166642189025879
115	0.3131564259529114
116	0.31378069519996643
117	0.3102494776248932
118	0.3109322488307953
119	0.3074513077735901
120	0.30801790952682495
121	0.30475133657455444
122	0.30528900027275085
123	0.3020224869251251
124	0.30260708928108215
125	0.29938796162605286
126	0.300071656703949
127	0.2968369424343109
128	0.29749730229377747
129	0.29423314332962036
130	0.29493337869644165
131	0.29178887605667114
132	0.2923581600189209
133	0.2894049286842346
134	0.29000476002693176
135	0.2871590256690979
136	0.28769633173942566
137	0.28506040573120117
138	0.2855197489261627
139	0.2828899621963501
140	0.28337445855140686
141	0.2809116542339325
142	0.28133997321128845
143	0.27893301844596863
144	0.27931153774261475
145	0.27685633301734924
146	0.27723583579063416
147	0.27486225962638855
148	0.27511292695999146
149	0.2729099988937378
150	0.2733134329319
151	0.270783007144928
152	0.2712400257587433
153	0.26862210035324097
154	0.2689778208732605
155	0.26659059524536133
156	0.26687848567962646
157	0.2645076513290405
158	0.26467812061309814
159	0.2622669041156769
160	0.2627234160900116
161	0.26016727089881897
162	0.2608097791671753
163	0.25808054208755493
164	0.2589116394519806
165	0.2558894753456116
166	0.2570599615573883
167	0.25373518466949463
168	0.2551669180393219
169	0.251442015171051
170	0.25304582715034485
171	0.24916864931583405
172	0.25094449520111084
173	0.2468136101961136
174	0.24871589243412018
175	0.24485769867897034
176	0.2474035769701004
177	0.24530911445617676
178	0.250206857919693
179	0.24896112084388733
180	0.2507399916648865
181	0.24972441792488098
182	0.2497933804988861
183	0.24741151928901672
184	0.24762019515037537
185	0.24502716958522797
186	0.2459235042333603
187	0.24278777837753296
188	0.24413955211639404
189	0.24070952832698822
190	0.24222446978092194
191	0.2387174516916275
192	0.24040985107421875
193	0.23694446682929993
194	0.23872417211532593
195	0.23517903685569763
196	0.23705916106700897
197	0.23359665274620056
198	0.23552073538303375
199	0.23192919790744781
200	0.23409327864646912
201	0.2303185760974884
202	0.2326129525899887
203	0.22880953550338745
204	0.23106952011585236
205	0.22719746828079224
206	0.22959591448307037
207	0.22557003796100616
208	0.22825267910957336
209	0.22411012649536133
210	0.2268916666507721
211	0.22262625396251678
212	0.22545625269412994
213	0.22123439610004425
214	0.22395125031471252
215	0.21961143612861633
216	0.22248475253582
217	0.21813420951366425
218	0.22093501687049866
219	0.21658344566822052
220	0.21955154836177826
221	0.21510232985019684
222	0.2182600200176239
223	0.2135864943265915
224	0.21704499423503876
225	0.21204936504364014
226	0.21586757898330688
227	0.21059167385101318
228	0.2146885097026825
229	0.2092948853969574
230	0.2135811299085617
231	0.20802101492881775
232	0.21245373785495758
233	0.2066270112991333
234	0.21131065487861633
235	0.20553340017795563
236	0.2101329118013382
237	0.2041892260313034
238	0.209153413772583
239	0.20295122265815735
240	0.20797300338745117
241	0.2017901986837387
242	0.20689088106155396
243	0.2005533128976822
244	0.2057751566171646
245	0.19938424229621887
246	0.2047080546617508
247	0.19823387265205383
248	0.20371954143047333
249	0.19713091850280762
250	0.2026919722557068
251	0.19579803943634033
252	0.2017436921596527
253	0.19460617005825043
254	0.200662299990654
255	0.19338923692703247
256	0.19961805641651154
257	0.19226548075675964
258	0.19856064021587372
259	0.19099240005016327
260	0.1975504606962204
261	0.1899821013212204
262	0.19656763970851898
263	0.18881656229496002
264	0.1955898255109787
265	0.1876840442419052
266	0.19444218277931213
267	0.1866505742073059
268	0.1933870166540146
269	0.1857345700263977
270	0.19245274364948273
271	0.1847406029701233
272	0.19146224856376648
273	0.18391993641853333
274	0.1904296875
275	0.18316425383090973
276	0.18952322006225586
277	0.18320542573928833
278	0.1879030466079712
279	0.18191362917423248
280	0.18639230728149414
281	0.18045292794704437
282	0.1849530041217804
283	0.17921222746372223
284	0.18361371755599976
285	0.17823517322540283
286	0.18232426047325134
287	0.1768731325864792
288	0.1810005009174347
289	0.17540638148784637
290	0.17985360324382782
291	0.17414958775043488
292	0.1788046509027481
293	0.17292571067810059
294	0.17785337567329407
295	0.17174415290355682
296	0.17683827877044678
297	0.17062066495418549
298	0.17586922645568848
299	0.1695459932088852
300	0.17475534975528717
301	0.16846156120300293
302	0.1735689789056778
303	0.1672833263874054
304	0.17249399423599243
305	0.16615955531597137
306	0.17146417498588562
307	0.1651657372713089
308	0.17053155601024628
309	0.16398169100284576
310	0.1698564887046814
311	0.1633675992488861
312	0.17020383477210999
313	0.1628010869026184
314	0.1696162223815918
315	0.16168271005153656
316	0.16853435337543488
317	0.16025769710540771
318	0.16734953224658966
319	0.15905267000198364
320	0.16617445647716522
321	0.15796653926372528
322	0.16509918868541718
323	0.15695294737815857
324	0.16406303644180298
325	0.1559458076953888
326	0.16304846107959747
327	0.1550319343805313
328	0.16201245784759521
329	0.15409235656261444
330	0.16106835007667542
331	0.1532653421163559
332	0.16016647219657898
333	0.15237927436828613
334	0.1593428999185562
335	0.15155017375946045
336	0.15846791863441467
337	0.15077047049999237
338	0.15771162509918213
339	0.14998385310173035
340	0.15681521594524384
341	0.1492442488670349
342	0.15604612231254578
343	0.1485210508108139
344	0.1552894115447998
345	0.14776790142059326
346	0.1546476036310196
347	0.14711077511310577
348	0.15396031737327576
349	0.1464226245880127
350	0.1532650887966156
351	0.14574134349822998
352	0.15249040722846985
353	0.14503280818462372
354	0.15188851952552795
355	0.14439526200294495
356	0.15125183761119843
357	0.14386528730392456
358	0.15060549974441528
359	0.14321529865264893
360	0.14993157982826233
361	0.1426328420639038
362	0.14927154779434204
363	0.1420222520828247
364	0.14862847328186035
365	0.14128030836582184
366	0.14801962673664093
367	0.14066235721111298
368	0.14745548367500305
369	0.14007817208766937
370	0.14680695533752441
371	0.13941963016986847
372	0.14626000821590424
373	0.13887763023376465
374	0.14573638141155243
375	0.13816793262958527
376	0.14510230720043182
377	0.13764992356300354
378	0.14453095197677612
379	0.13699036836624146
380	0.14390911161899567
381	0.13659001886844635
382	0.14334316551685333
383	0.13593655824661255
384	0.14282813668251038
385	0.1353776901960373
386	0.1422169953584671
387	0.13485977053642273
388	0.14157715439796448
389	0.1342928260564804
390	0.1409492939710617
391	0.1336185336112976
392	0.14039485156536102
393	0.13303165137767792
394	0.1397276222705841
395	0.1324622929096222
396	0.1392384171485901
397	0.1317834109067917
398	0.13863831758499146
399	0.13126406073570251
400	0.13814324140548706
401	0.1306699514389038
402	0.1375715583562851
403	0.13017962872982025
404	0.13713929057121277
405	0.12953273952007294
406	0.136586993932724
407	0.12904106080532074
408	0.13609254360198975
409	0.12854738533496857
410	0.13553521037101746
411	0.12805041670799255
412	0.13489162921905518
413	0.12764689326286316
414	0.1343209147453308
415	0.12690727412700653
416	0.13357485830783844
417	0.126272052526474
418	0.13308528065681458
419	0.12604501843452454
420	0.13372135162353516
421	0.1256972700357437
422	0.1330869495868683
423	0.12462472915649414
424	0.13244687020778656
425	0.12433664500713348
426	0.13338163495063782
427	0.12407127022743225
428	0.13236120343208313
429	0.12314924597740173
430	0.13144981861114502
431	0.12229141592979431
432	0.13054783642292023
433	0.12143468111753464
434	0.12960611283779144
435	0.12058001756668091
436	0.12868408858776093
437	0.11980509757995605
438	0.12776702642440796
439	0.1190585121512413
440	0.12706956267356873
441	0.11832952499389648
442	0.12637360394001007
443	0.11755829304456711
444	0.12569275498390198
445	0.11698532849550247
446	0.12501879036426544
447	0.11646421998739243
448	0.12443401664495468
449	0.11580181121826172
450	0.12388003617525101
451	0.11519758403301239
452	0.12323559820652008
453	0.11464986205101013
454	0.12267512083053589
455	0.11414404213428497
456	0.12207788974046707
457	0.11359526962041855
458	0.12143704295158386
459	0.11308381706476212
460	0.12087000161409378
461	0.11259548366069794
462	0.12038962543010712
463	0.11221308261156082
464	0.11992893368005753
465	0.1117449402809143
466	0.11944456398487091
467	0.11113134771585464
468	0.11885673552751541
469	0.11057094484567642
470	0.11836011707782745
471	0.11004427075386047
472	0.11780143529176712
473	0.1096009835600853
474	0.11728540807962418
475	0.1091240718960762
476	0.11681513488292694
477	0.10863123834133148
478	0.11633642017841339
479	0.10813012719154358
480	0.11582306772470474
481	0.1077045202255249
482	0.11523474752902985
483	0.10727199912071228
484	0.11476121097803116
485	0.10676857084035873
486	0.11419352889060974
487	0.10632818937301636
488	0.11361143738031387
489	0.10580495744943619
490	0.11313370615243912
491	0.10525824874639511
492	0.11255837231874466
493	0.10475246608257294
494	0.11186617612838745
495	0.10429440438747406
496	0.11127173155546188
497	0.10390564054250717
498	0.11065308749675751
499	0.10393653810024261
500	0.11020185053348541
501	0.10359206050634384
502	0.10910835862159729
503	0.10293243825435638
504	0.10798695683479309
505	0.10323759913444519
506	0.10955766588449478
507	0.10644417256116867
508	0.10837578028440475
509	0.10618484765291214
510	0.10727986693382263
511	0.10553243011236191
512	0.10631687194108963
513	0.10472038388252258
514	0.10528858751058578
515	0.10392835736274719
516	0.10448421537876129
517	0.10321784764528275
518	0.1036582961678505
519	0.10250596702098846
520	0.10302963852882385
521	0.10190349072217941
522	0.10229865461587906
523	0.10148915648460388
524	0.10157396644353867
525	0.10097154974937439
526	0.10082241892814636
527	0.10062959045171738
528	0.10017164796590805
529	0.10004366934299469
530	0.09934671968221664
531	0.09948060661554337
532	0.09871499240398407
533	0.09889138489961624
534	0.09797820448875427
535	0.09841275960206985
536	0.09742432087659836
537	0.09789833426475525
538	0.09687674790620804
539	0.09741199016571045
540	0.09622323513031006
541	0.0968814417719841
542	0.09562186896800995
543	0.09638145565986633
544	0.09507743269205093
545	0.0959983840584755
546	0.09462056308984756
547	0.09556374698877335
548	0.09417644143104553
549	0.09516286849975586
550	0.093630351126194
551	0.09467067569494247
552	0.09322253614664078
553	0.09426940232515335
554	0.09269902855157852
555	0.09389039874076843
556	0.09227747470140457
557	0.09352011233568192
558	0.09183455258607864
559	0.0931607335805893
560	0.0913713127374649
561	0.09276679158210754
562	0.0908823162317276
563	0.09243898838758469
564	0.09053816646337509
565	0.0920037031173706
566	0.0900895893573761
567	0.09167030453681946
568	0.08969762921333313
569	0.09129888564348221
570	0.08923593908548355
571	0.09100127220153809
572	0.0889042466878891
573	0.09066324681043625
574	0.08847910910844803
575	0.09025923162698746
576	0.08809592574834824
577	0.08988094329833984
578	0.08769691735506058
579	0.08959286659955978
580	0.08733081817626953
581	0.08930268883705139
582	0.08700510859489441
583	0.08895687758922577
584	0.08667004853487015
585	0.08851992338895798
586	0.0863182321190834
587	0.08826988190412521
588	0.08598392456769943
589	0.08796203881502151
590	0.08566397428512573
591	0.08762295544147491
592	0.0852184072136879
593	0.08723866939544678
594	0.08491101115942001
595	0.08700299263000488
596	0.0846349373459816
597	0.08675006031990051
598	0.08428066223859787
599	0.08641599118709564
600	0.08393004536628723
601	0.0861179456114769
602	0.08354856073856354
603	0.08581965416669846
604	0.08312241733074188
605	0.08553771674633026
606	0.08279120177030563
607	0.0852513536810875
608	0.08234851062297821
609	0.08487144112586975
610	0.08197321742773056
611	0.08459848165512085
612	0.0815923810005188
613	0.08413669466972351
614	0.08128282427787781
615	0.08377006649971008
616	0.0810350552201271
617	0.0834658071398735
618	0.0806388184428215
619	0.08319699764251709
620	0.08028779178857803
621	0.08289875835180283
622	0.08000422269105911
623	0.08261789381504059
624	0.07981394231319427
625	0.08228181302547455
626	0.07964169979095459
627	0.0819891169667244
628	0.07982920855283737
629	0.08150613307952881
630	0.07958287745714188
631	0.0810500979423523
632	0.07902729511260986
633	0.08062009513378143
634	0.07849755138158798
635	0.08021879196166992
636	0.07783277332782745
637	0.07976879179477692
638	0.07734646648168564
639	0.07952934503555298
640	0.07674402743577957
641	0.0792655497789383
642	0.07631184160709381
643	0.07935932278633118
644	0.07623487710952759
645	0.07914593815803528
646	0.07606297731399536
647	0.07947302609682083
648	0.07617836445569992
649	0.0799764096736908
650	0.07660627365112305
651	0.08027219027280807
652	0.07628871500492096
653	0.07975868880748749
654	0.07566742599010468
655	0.07914534211158752
656	0.07511865347623825
657	0.07858680933713913
658	0.07454093545675278
659	0.07798928767442703
660	0.07413310557603836
661	0.07756151258945465
662	0.07374734431505203
663	0.07727314531803131
664	0.0733589455485344
665	0.07711499184370041
666	0.07315424829721451
667	0.07690130919218063
668	0.07376859337091446
669	0.07631104439496994
670	0.07336807996034622
671	0.07585442811250687
672	0.07299947738647461
673	0.07539810240268707
674	0.072553351521492
675	0.07505764067173004
676	0.07219305634498596
677	0.07473146170377731
678	0.07187426835298538
679	0.07440779358148575
680	0.0714627131819725
681	0.0741165429353714
682	0.07114019989967346
683	0.07383304834365845
684	0.0707889050245285
685	0.07353875786066055
686	0.07045435160398483
687	0.07325729727745056
688	0.07017829269170761
689	0.07294189184904099
690	0.06991153210401535
691	0.07248135656118393
692	0.06964348256587982
693	0.07225361466407776
694	0.06937161087989807
695	0.07199768722057343
696	0.06911329925060272
697	0.07160932570695877
698	0.06883929669857025
699	0.07140681892633438
700	0.06858871132135391
701	0.07111115008592606
702	0.0681622326374054
703	0.07088468968868256
704	0.06798394024372101
705	0.07065360993146896
706	0.06775767356157303
707	0.07053762674331665
708	0.06752549856901169
709	0.07030192017555237
710	0.06727556884288788
711	0.07003321498632431
712	0.06706646084785461
713	0.06977789849042892
714	0.06688634306192398
715	0.0695963054895401
716	0.06661088764667511
717	0.06939506530761719
718	0.06639046967029572
719	0.06911728531122208
720	0.06609181314706802
721	0.06880169361829758
722	0.06586749851703644
723	0.06867194920778275
724	0.06557859480381012
725	0.06847041100263596
726	0.06534332036972046
727	0.06830089539289474
728	0.0650780200958252
729	0.06806506961584091
730	0.06488428264856339
731	0.06784558296203613
732	0.0647192969918251
733	0.0676473006606102
734	0.0646224319934845
735	0.0673069879412651
736	0.0643109679222107
737	0.06711497157812119
738	0.06394776701927185
739	0.06677877902984619
740	0.06358800083398819
741	0.06647441536188126
742	0.06327865272760391
743	0.06619863957166672
744	0.06299000978469849
745	0.06596054881811142
746	0.0627637729048729
747	0.06570550054311752
748	0.06245948374271393
749	0.06562069803476334
750	0.06230366230010986
751	0.0653136745095253
752	0.06223112717270851
753	0.06513307988643646
754	0.06206731125712395
755	0.06511279195547104
756	0.061847228556871414
757	0.0649242177605629
758	0.06159433349967003
759	0.06471249461174011
760	0.06149301305413246
761	0.06459914892911911
762	0.06134898588061333
763	0.06444575637578964
764	0.061187323182821274
765	0.06414174288511276
766	0.06091143563389778
767	0.06389255076646805
768	0.06070009618997574
769	0.06376450508832932
770	0.06047923117876053
771	0.06355591118335724
772	0.060274939984083176
773	0.06335999816656113
774	0.06010596454143524
775	0.06305944174528122
776	0.05988695099949837
777	0.06283452361822128
778	0.05975552648305893
779	0.0626966804265976
780	0.05956265702843666
781	0.0623583160340786
782	0.059275537729263306
783	0.06212976202368736
784	0.05914973095059395
785	0.061822205781936646
786	0.05883246660232544
787	0.06161230430006981
788	0.05857638642191887
789	0.061401333659887314
790	0.05829877778887749
791	0.06111937761306763
792	0.058062583208084106
793	0.060946617275476456
794	0.057766083627939224
795	0.06071016937494278
796	0.057496581226587296
797	0.060453638434410095
798	0.057309385389089584
799	0.06027454510331154
800	0.057054027915000916
801	0.06002533435821533
802	0.05685918405652046
803	0.05986249819397926
804	0.05671299993991852
805	0.05968254432082176
806	0.05651436373591423
807	0.059482675045728683
808	0.0563395656645298
809	0.059163182973861694
810	0.05611274763941765
811	0.05905018001794815
812	0.05595334246754646
813	0.058906540274620056
814	0.05573277920484543
815	0.058667056262493134
816	0.055586934089660645
817	0.05856435000896454
818	0.055458564311265945
819	0.05837634205818176
820	0.05529224872589111
821	0.058255646377801895
822	0.05522027984261513
823	0.05821441486477852
824	0.05519714578986168
825	0.05840958654880524
826	0.05522540211677551
827	0.05818905681371689
828	0.05528637394309044
829	0.05815299600362778
830	0.055364690721035004
831	0.05807409808039665
832	0.055390115827322006
833	0.0580865740776062
834	0.05507652088999748
835	0.05781373009085655
836	0.054812364280223846
837	0.05742378905415535
838	0.054490286856889725
839	0.057085100561380386
840	0.054236624389886856
841	0.0567503497004509
842	0.05387943983078003
843	0.05656032636761665
844	0.054307207465171814
845	0.05889377370476723
846	0.05657069385051727
847	0.0587259940803051
848	0.05717141926288605
849	0.05880167335271835
850	0.057185593992471695
851	0.058543168008327484
852	0.057054780423641205
853	0.0581035315990448
854	0.05666279047727585
855	0.05760439485311508
856	0.05636145919561386
857	0.05704670026898384
858	0.05603015422821045
859	0.05661291256546974
860	0.0558040626347065
861	0.05609554424881935
862	0.055529601871967316
863	0.05569516494870186
864	0.055296801030635834
865	0.055332083255052567
866	0.05501960590481758
867	0.054907314479351044
868	0.054652631282806396
869	0.054582443088293076
870	0.05432171747088432
871	0.05421828106045723
872	0.054057423025369644
873	0.05389861389994621
874	0.053759146481752396
875	0.05352863669395447
876	0.053547561168670654
877	0.05326475575566292
878	0.05314979329705238
879	0.05303395912051201
880	0.05288064107298851
881	0.05267784744501114
882	0.052541583776474
883	0.05241473764181137
884	0.052356354892253876
885	0.05220533907413483
886	0.05211591720581055
887	0.051925238221883774
888	0.05179791897535324
889	0.051724594086408615
890	0.05154483765363693
891	0.05153992399573326
892	0.05144251883029938
893	0.051291536539793015
894	0.05112035572528839
895	0.05095696076750755
896	0.050924547016620636
897	0.05074608325958252
898	0.05069191753864288
899	0.05052277445793152
900	0.05050158128142357
901	0.05029512941837311
902	0.050327837467193604
903	0.049985624849796295
904	0.050059616565704346
905	0.04976988211274147
906	0.04983906075358391
907	0.049714405089616776
908	0.04963799938559532
909	0.04971158877015114
910	0.049360986799001694
911	0.049820754677057266
912	0.049075495451688766
913	0.049866173416376114
914	0.04911530017852783
915	0.049780528992414474
916	0.048758190125226974
917	0.04953455552458763
918	0.048438213765621185
919	0.04925644397735596
920	0.04820295050740242
921	0.04909150302410126
922	0.047892976552248
923	0.04891053959727287
924	0.04764360934495926
925	0.04866373538970947
926	0.04738454148173332
927	0.0484665110707283
928	0.047171108424663544
929	0.048288777470588684
930	0.04698065295815468
931	0.04815604165196419
932	0.04669435694813728
933	0.04804486036300659
934	0.046455252915620804
935	0.04792831465601921
936	0.04633267968893051
937	0.04767636954784393
938	0.04617486521601677
939	0.04761695861816406
940	0.045961134135723114
941	0.04740358144044876
942	0.045817770063877106
943	0.04721376672387123
944	0.045632027089595795
945	0.04701157659292221
946	0.04543288052082062
947	0.046959038823843
948	0.04518989101052284
949	0.04675346612930298
950	0.04502931609749794
951	0.046572037041187286
952	0.044894956052303314
953	0.04646095260977745
954	0.04469519481062889
955	0.04610798507928848
956	0.04449094459414482
957	0.045973893254995346
958	0.04425717517733574
959	0.04589319974184036
960	0.04413151368498802
961	0.04580068215727806
962	0.044005367904901505
963	0.04561150074005127
964	0.04385608062148094
965	0.045395899564027786
966	0.04367978125810623
967	0.045213423669338226
968	0.04349013790488243
969	0.04509267210960388
970	0.0434328056871891
971	0.04502592608332634
972	0.043323613703250885
973	0.044819869101047516
974	0.043152809143066406
975	0.04480641335248947
976	0.04295370355248451
977	0.04448595643043518
978	0.04277486726641655
979	0.04435092955827713
980	0.04262392222881317
981	0.04431053623557091
982	0.042422425001859665
983	0.04417748749256134
984	0.042260196059942245
985	0.04405636340379715
986	0.04201193526387215
987	0.04391020908951759
988	0.041926395148038864
989	0.043784283101558685
990	0.0417456291615963
991	0.04368703067302704
992	0.0416664257645607
993	0.04361709952354431
994	0.04153117164969444
995	0.04356435313820839
996	0.041308868676424026
997	0.043657612055540085
998	0.04135219007730484
999	0.04440963268280029
